time,Mbol,u_lsst,g_lsst,r_lsst,i_lsst,z_lsst,Y_lsst,P
1.1952576E7,-4.839,1.899,-1.763,-3.219,-4.411,-4.939,-5.206,83.9
1.1988E7,-4.836,1.903,-1.757,-3.212,-4.407,-4.935,-5.203,83.9
1.2023424E7,-4.833,1.904,-1.755,-3.21,-4.405,-4.933,-5.2,83.9
1.2058849E7,-4.83,1.908,-1.749,-3.203,-4.4,-4.93,-5.197,83.9
1.2094272E7,-4.828,1.91,-1.746,-3.201,-4.398,-4.927,-5.195,83.9
1.2129696E7,-4.826,1.909,-1.748,-3.203,-4.397,-4.926,-5.193,83.9
1.2164255E7,-4.824,1.911,-1.747,-3.201,-4.395,-4.924,-5.191,83.9
1.219968E7,-4.822,1.91,-1.748,-3.203,-4.395,-4.922,-5.189,83.9
1.2235104E7,-4.82,1.912,-1.747,-3.201,-4.393,-4.92,-5.187,83.9
1.2270528E7,-4.818,1.913,-1.745,-3.199,-4.391,-4.918,-5.185,83.9
1.2305951E7,-4.815,1.915,-1.743,-3.197,-4.388,-4.916,-5.182,83.9
1.2341376E7,-4.813,1.916,-1.74,-3.194,-4.386,-4.913,-5.18,83.9
1.23768E7,-4.81,1.918,-1.738,-3.192,-4.383,-4.911,-5.177,83.9
1.2412224E7,-4.808,1.92,-1.736,-3.19,-4.381,-4.908,-5.175,83.9
1.2447649E7,-4.805,1.923,-1.73,-3.183,-4.377,-4.905,-5.172,83.9
1.2483072E7,-4.803,1.924,-1.728,-3.181,-4.374,-4.902,-5.17,83.9
1.2518496E7,-4.801,1.924,-1.73,-3.183,-4.374,-4.901,-5.168,83.9
1.255392E7,-4.799,1.924,-1.732,-3.185,-4.374,-4.9,-5.166,83.9
1.2589345E7,-4.797,1.923,-1.734,-3.188,-4.373,-4.899,-5.165,83.9
1.2624768E7,-4.795,1.924,-1.733,-3.186,-4.371,-4.897,-5.163,83.9
1.2660192E7,-4.793,1.925,-1.734,-3.188,-4.37,-4.895,-5.16,83.9
1.2695616E7,-4.79,1.928,-1.728,-3.181,-4.366,-4.892,-5.158,83.9
1.2731041E7,-4.787,1.933,-1.718,-3.17,-4.36,-4.887,-5.154,83.9
1.2766464E7,-4.783,1.939,-1.707,-3.157,-4.353,-4.882,-5.15,83.9
1.2801888E7,-4.777,1.946,-1.695,-3.144,-4.345,-4.875,-5.144,83.9
1.2837312E7,-4.773,1.95,-1.688,-3.136,-4.339,-4.871,-5.14,83.9
1.2872736E7,-4.769,1.954,-1.681,-3.128,-4.334,-4.866,-5.136,83.9
1.2907296E7,-4.766,1.958,-1.674,-3.12,-4.329,-4.862,-5.132,83.9
1.294272E7,-4.763,1.96,-1.672,-3.118,-4.326,-4.859,-5.13,83.9
1.2978145E7,-4.761,1.958,-1.677,-3.124,-4.327,-4.858,-5.128,83.9
1.3013568E7,-4.76,1.956,-1.683,-3.131,-4.329,-4.858,-5.127,83.9
1.3048992E7,-4.76,1.949,-1.698,-3.147,-4.334,-4.86,-5.127,83.9
1.3084416E7,-4.761,1.942,-1.714,-3.165,-4.342,-4.865,-5.129,83.9
1.3119841E7,-4.764,1.931,-1.738,-3.193,-4.353,-4.871,-5.132,83.9
1.3155264E7,-4.767,1.916,-1.761,-3.218,-4.364,-4.877,-5.136,83.9
1.3190688E7,-4.772,1.899,-1.788,-3.247,-4.377,-4.884,-5.141,83.9
1.3226112E7,-4.777,1.884,-1.812,-3.274,-4.389,-4.892,-5.146,83.9
1.3261536E7,-4.782,1.865,-1.842,-3.307,-4.404,-4.9,-5.152,83.9
1.3296959E7,-4.789,1.841,-1.88,-3.348,-4.423,-4.911,-5.16,83.9
1.3332384E7,-4.796,1.818,-1.914,-3.386,-4.44,-4.922,-5.168,83.9
1.3367808E7,-4.804,1.798,-1.946,-3.421,-4.457,-4.932,-5.176,83.9
1.3403232E7,-4.812,1.769,-1.991,-3.47,-4.48,-4.946,-5.185,83.9
1.3438655E7,-4.822,1.739,-2.039,-3.523,-4.504,-4.961,-5.196,83.9
1.347408E7,-4.832,1.71,-2.085,-3.572,-4.527,-4.975,-5.206,83.9
1.3509504E7,-4.842,1.677,-2.136,-3.629,-4.553,-4.99,-5.217,83.9
1.3544928E7,-4.855,1.64,-2.194,-3.691,-4.583,-5.009,-5.232,83.9
1.3580351E7,-4.869,1.597,-2.251,-3.751,-4.614,-5.029,-5.247,83.9
1.3615776E7,-4.882,1.554,-2.301,-3.798,-4.64,-5.047,-5.261,83.9
1.3650336E7,-4.898,1.499,-2.364,-3.86,-4.673,-5.069,-5.279,83.9
1.3685759E7,-4.916,1.441,-2.431,-3.924,-4.709,-5.093,-5.299,83.9
1.3721184E7,-4.936,1.377,-2.506,-3.997,-4.749,-5.12,-5.32,83.9
1.3756608E7,-4.956,1.313,-2.58,-4.068,-4.789,-5.147,-5.342,83.9
1.3792032E7,-4.976,1.252,-2.646,-4.131,-4.825,-5.173,-5.364,83.9
1.3827455E7,-4.995,1.193,-2.701,-4.179,-4.857,-5.198,-5.385,83.9
1.386288E7,-5.015,1.133,-2.757,-4.227,-4.89,-5.223,-5.407,83.9
1.3898304E7,-5.037,1.067,-2.818,-4.28,-4.925,-5.25,-5.431,83.9
1.3933728E7,-5.059,1.004,-2.877,-4.331,-4.96,-5.278,-5.455,83.9
1.3969151E7,-5.078,0.935,-2.94,-4.385,-4.995,-5.304,-5.477,83.9
1.4004576E7,-5.097,0.871,-2.998,-4.435,-5.027,-5.328,-5.498,83.9
1.404E7,-5.116,0.798,-3.055,-4.48,-5.059,-5.353,-5.519,83.9
1.4075424E7,-5.135,0.732,-3.106,-4.521,-5.089,-5.378,-5.541,83.9
1.4110849E7,-5.153,0.68,-3.147,-4.555,-5.115,-5.4,-5.561,83.9
1.4146272E7,-5.171,0.629,-3.188,-4.588,-5.141,-5.421,-5.58,83.9
1.4181696E7,-5.189,0.569,-3.235,-4.625,-5.168,-5.444,-5.6,83.9
1.421712E7,-5.204,0.51,-3.279,-4.66,-5.193,-5.464,-5.617,83.9
1.4252545E7,-5.221,0.443,-3.33,-4.7,-5.222,-5.487,-5.637,83.9
1.4287968E7,-5.237,0.389,-3.371,-4.732,-5.246,-5.507,-5.654,83.9
1.4323392E7,-5.254,0.336,-3.409,-4.762,-5.27,-5.528,-5.673,83.9
1.4358816E7,-5.271,0.287,-3.444,-4.79,-5.292,-5.547,-5.691,83.9
1.4394241E7,-5.286,0.228,-3.483,-4.82,-5.315,-5.567,-5.708,83.9
1.44288E7,-5.302,0.167,-3.525,-4.851,-5.339,-5.587,-5.726,83.9
1.4464224E7,-5.318,0.102,-3.568,-4.884,-5.364,-5.608,-5.745,83.9
