time,Mbol,u_lsst,g_lsst,r_lsst,i_lsst,z_lsst,Y_lsst,
1.776815878E9,-1.109593197,0.453420395956372,-0.888463325413496,-1.23401978718549,-1.29811665859826,-1.28648359442135,-1.28792447867031,0.97997
1.776816089E9,-1.107600723,0.456752444923905,-0.885708949213933,-1.2319555485413,-1.29638339529618,-1.28492880084421,-1.28641721210029,0.97997
1.776816301E9,-1.105625711,0.460042128954568,-0.882985728462217,-1.22990998884384,-1.29466283478978,-1.2833834392898,-1.28491845845159,0.97997
1.776816513E9,-1.10366852,0.463288831803047,-0.880294169561884,-1.22788348113592,-1.29295528599881,-1.28184778447244,-1.28342848347115,0.97997
1.776816724E9,-1.101713894,0.466519801955162,-0.877612264745124,-1.22586014411899,-1.29124780401683,-1.28031048309718,-1.28193636491294,0.97997
1.776816936E9,-1.099776718,0.469708511612065,-0.874961459254888,-1.22385547116841,-1.2895530291073,-1.27878263007056,-1.28045277977364,0.97997
1.776817148E9,-1.097865738,0.472839388761808,-0.872354345607253,-1.22187856504948,-1.28787839116112,-1.27727074923761,-1.27898400691291,0.97997
1.776817359E9,-1.095980434,0.475913397273649,-0.869790155962353,-1.21992888312509,-1.28622345536035,-1.27577446458679,-1.27752968647391,0.97997
1.776817571E9,-1.094124183,0.478924552016977,-0.867273738236702,-1.21800993901113,-1.28459109565936,-1.27429630378848,-1.27609225262411,0.97997
1.776817783E9,-1.09228195,0.481899723431861,-0.864783394572671,-1.21610608072015,-1.28296855781985,-1.27282508332899,-1.27466094729359,0.97997
1.776817994E9,-1.090444067,0.484856204933548,-0.862305165801354,-1.21420724313312,-1.28134764300612,-1.27135361630878,-1.27322885785729,0.97997
1.776818206E9,-1.088603175,0.487807167152807,-0.859828423179971,-1.21230576476617,-1.27972211175894,-1.26987643451334,-1.27179072522637,0.97997
1.776818418E9,-1.086775445,0.490723792685125,-0.857376461312126,-1.21041847691985,-1.27810569733695,-1.26840559261132,-1.27035814987152,0.97997
1.776818629E9,-1.084970979,0.493588091001263,-0.85496382557082,-1.20855589343586,-1.27650698119314,-1.26694862496649,-1.26893838280839,0.97997
1.776818841E9,-1.083182803,0.496412540749403,-0.852580444147452,-1.20671075361862,-1.27492004990749,-1.26550034866047,-1.26752643910285,0.97997
1.776819053E9,-1.081408164,0.499202089244809,-0.850222330398935,-1.20488019048716,-1.27334257305121,-1.2640587243951,-1.2661203584963,0.97997
1.776819264E9,-1.079641885,0.501966009154119,-0.847882003422376,-1.20305881397041,-1.27177016255124,-1.26261990758424,-1.26471644381289,0.97997
1.776819476E9,-1.077879094,0.504713030245691,-0.845552421420368,-1.20124155144179,-1.2701986894397,-1.2611802811864,-1.26331121689628,0.97997
1.776819688E9,-1.076129772,0.50742538371211,-0.843247951548864,-1.19943879036921,-1.26863663372548,-1.25974729145315,-1.26191184419372,0.97997
1.776819899E9,-1.074389391,0.510111194852827,-0.840962042687244,-1.19764581571719,-1.26708016027033,-1.2583175805693,-1.26051509740191,0.97997
1.776820111E9,-1.072662094,0.512763119191715,-0.838700642008507,-1.19586693784787,-1.26553279489853,-1.25689424928583,-1.25912396232873,0.97997
1.776820323E9,-1.070958971,0.515361416411684,-0.836479709709824,-1.19411369782517,-1.26400396076523,-1.25548557250827,-1.25774640287928,0.97997
1.776820534E9,-1.069290344,0.517887715389533,-0.834314098760676,-1.19239683718372,-1.26250242906832,-1.25409925295307,-1.25638983227925,0.97997
1.776820746E9,-1.067645953,0.520360372087984,-0.83218899308758,-1.19070567427286,-1.26101949964617,-1.25272766484778,-1.25504691594671,0.97997
1.776820958E9,-1.066021399,0.522787285671521,-0.830098024693515,-1.18903562798625,-1.25955144778788,-1.251367547889,-1.25371451952108,0.97997
1.77682117E9,-1.064394449,0.525208180865043,-0.828009118982611,-1.1873635548096,-1.25807941000337,-1.25000236002009,-1.2523767303897,0.97997
1.776821381E9,-1.062776221,0.527603268537126,-0.825938275326553,-1.18570102476085,-1.25661283357202,-1.24864039749155,-1.25104153298225,0.97997
1.776821593E9,-1.061180357,0.529948255507803,-0.823905130014578,-1.18406223465108,-1.25516330862461,-1.24729183659343,-1.24971872036714,0.97997
1.776821805E9,-1.059590355,0.532272642037506,-0.821885868713268,-1.18243000612555,-1.2537168368811,-1.24594440408496,-1.24839648715686,0.97997
1.776822016E9,-1.058002844,0.534582499873791,-0.819875602871199,-1.18080082809568,-1.25227056729268,-1.24459560720542,-1.2470724379537,0.97997
1.776822228E9,-1.056416685,0.536879919403059,-0.817872660321541,-1.17917351256401,-1.25082354381301,-1.24324461601108,-1.24574577723249,0.97997
1.77682244E9,-1.054854204,0.539125116487202,-0.815909189468452,-1.17757129424647,-1.24939472980773,-1.24190807652676,-1.24443252258819,0.97997
1.776822651E9,-1.053299896,0.541345817747884,-0.813962811244008,-1.17597803253116,-1.24797097411648,-1.24057445954607,-1.24312158486896,0.97997
1.776822863E9,-1.051752242,0.543544792482934,-0.812031304876395,-1.17439214375823,-1.24655099837282,-1.23924265246928,-1.24181189659665,0.97997
1.776823075E9,-1.050228338,0.545691592422442,-0.810139277208796,-1.17283141856914,-1.24514932716295,-1.23792540748269,-1.24051572912007,0.97997
1.776823286E9,-1.048775602,0.547701657649367,-0.80835503377742,-1.17134520593194,-1.24380622651171,-1.23665806061941,-1.23926708041766,0.97997
1.776823498E9,-1.047313002,0.549719659703263,-0.806561752154262,-1.16984916499061,-1.24245291958088,-1.23538028157859,-1.23800791240901,0.97997
1.77682371E9,-1.045866335,0.55169962677538,-0.804796576306118,-1.16837014191813,-1.24111131835533,-1.23411130437889,-1.23675673241669,0.97997
1.776823921E9,-1.044474093,0.553572933664871,-0.803114941329973,-1.16694819459586,-1.23981411315365,-1.23287981957484,-1.23554114505307,0.97997
1.776824133E9,-1.043107113,0.555391700109053,-0.801474775025156,-1.16555296679436,-1.23853656162056,-1.23166413156261,-1.23434028169218,0.97997
1.776824345E9,-1.041764741,0.557157170574074,-0.799875091278479,-1.16418377381828,-1.23727812370458,-1.23046377841073,-1.23315370155686,0.97997
1.776824556E9,-1.040424551,0.558909447024872,-0.798283527705915,-1.16281727172176,-1.23601977647402,-1.22926208305208,-1.23196536470308,0.97997
1.776824768E9,-1.039058404,0.560698827991354,-0.796659491583296,-1.16142417145738,-1.23473764645109,-1.22803811298774,-1.23075513776196,0.97997
1.77682498E9,-1.037721997,0.562425988440037,-0.795083205552688,-1.16006243589274,-1.23347903184184,-1.22683337545522,-1.22956295509686,0.97997
1.776825191E9,-1.036386616,0.564142253516077,-0.793513247170041,-1.15870217732082,-1.23221957130133,-1.22562651002571,-1.22836827158662,0.97997
1.776825403E9,-1.035100536,0.565761541153922,-0.792019139581087,-1.15739363302612,-1.2310002628411,-1.2244534963159,-1.22720570317653,0.97997
1.776825615E9,-1.033855269,0.567299074678832,-0.790588607045447,-1.1561279648666,-1.22981391567736,-1.2233080372509,-1.22606919530641,0.97997
1.776825826E9,-1.032674717,0.568712266977408,-0.789256047870349,-1.15493004343819,-1.22868083659497,-1.22220795926459,-1.22497589979141,0.97997
1.776826038E9,-1.031465566,0.570167742390023,-0.787886954861532,-1.15370275181176,-1.22752182096325,-1.22108378802019,-1.22385898723041,0.97997
1.77682625E9,-1.030277057,0.571577693927815,-0.786552239755759,-1.15249733170651,-1.22637868760916,-1.21997222318585,-1.22275376576536,0.97997
1.776826461E9,-1.029144129,0.57287983893698,-0.785302201258559,-1.15135013942899,-1.22528111435311,-1.21889931294217,-1.22168529632201,0.97997
1.776826673E9,-1.028010521,0.574174675872882,-0.78405572607303,-1.15020262036006,-1.22418135319881,-1.21782318072989,-1.22061329890134,0.97997
1.776826885E9,-1.026911526,0.575399294347627,-0.782863620327993,-1.14909149891221,-1.2231093833784,-1.21677013979925,-1.21956308957206,0.97997
1.776827096E9,-1.025845178,0.576557290565785,-0.781723000617241,-1.1480147241989,-1.22206355322909,-1.21573875455999,-1.21853329126227,0.97997
1.776827308E9,-1.024849358,0.577581138605848,-0.780688393574351,-1.14701171216851,-1.22107604132948,-1.21475726841573,-1.21755107619953,0.97997
1.77682752E9,-1.023828395,0.578641695779481,-0.779621904212353,-1.14598289724073,-1.22006564186795,-1.21375445495165,-1.21654793341604,0.97997
1.776827731E9,-1.022857042,0.579605621338182,-0.778631184873295,-1.14500606650025,-1.21909583725139,-1.21278601974146,-1.21557745191607,0.97997
1.776827943E9,-1.021929581,0.580483210603705,-0.777707943948116,-1.14407526412902,-1.2181617910722,-1.21184773360947,-1.21463556734303,0.97997
1.776828155E9,-1.020981218,0.581390212596298,-0.776758779697704,-1.14312305869215,-1.2172085108733,-1.21089136726151,-1.21367589166205,0.97997
1.776828366E9,-1.019993202,0.582360191794451,-0.77575663009149,-1.14212993384345,-1.21622009402437,-1.20990298406638,-1.21268502413649,0.97997
1.776828578E9,-1.0190577,0.583228716103334,-0.774834228402228,-1.14119179571052,-1.21527480879892,-1.20895125991821,-1.2117290283563,0.97997
1.77682879E9,-1.018135046,0.584066681280432,-0.773934377490472,-1.14026736238551,-1.21433899606007,-1.20800668064303,-1.21077951885431,0.97997
1.776829001E9,-1.017202418,0.584914920748618,-0.773024148058947,-1.13933288079156,-1.2133932975021,-1.20705227839839,-1.20982017914314,0.97997
1.776829213E9,-1.016359201,0.585596115186287,-0.772246657938743,-1.13849176453568,-1.21252211261642,-1.20616210767895,-1.20892224454301,0.97997
1.776829425E9,-1.015563088,0.586185879525006,-0.771540903256426,-1.13769998339115,-1.21168954079394,-1.20530468866973,-1.20805543916152,0.97997
1.776829636E9,-1.014712229,0.586866124775699,-0.770760114891782,-1.1368515505785,-1.21080912544845,-1.20440419150032,-1.20714682982767,0.97997
1.776829848E9,-1.013848456,0.587562266405307,-0.769964505841833,-1.13598999162854,-1.2099164005238,-1.20349180238719,-1.20622641813654,0.97997
1.77683006E9,-1.013073871,0.588092119542349,-0.769301099611302,-1.13522154408576,-1.20909807317872,-1.20264359822679,-1.20536738203429,0.97997
1.776830271E9,-1.01230794,0.588599542192847,-0.768653837463438,-1.13446240292887,-1.20828578397466,-1.20179962469786,-1.20451205877816,0.97997
1.776830483E9,-1.011567651,0.589054296176049,-0.768047138240549,-1.13373024001348,-1.207493974353,-1.20097256414806,-1.20367265075546,0.97997
1.776830695E9,-1.010807895,0.589537004232528,-0.76741597710276,-1.13297811365793,-1.20668436157052,-1.20012884757195,-1.20281687498362,0.97997
1.776830906E9,-1.01009022,0.589937875941695,-0.766848954817545,-1.13227006115125,-1.20590922167414,-1.19931434708154,-1.20198885616102,0.97997
1.776831118E9,-1.009419415,0.590248447201814,-0.766352916519643,-1.13161105999131,-1.20517263864181,-1.19853265851346,-1.20119205631423,0.97997
1.77683133E9,-1.008696834,0.590644921092076,-0.765785734999168,-1.1308984648014,-1.20439087097591,-1.19771033495469,-1.20035583867319,0.97997
1.776831542E9,-1.007985922,0.591014114880861,-0.765238742235265,-1.13019828598031,-1.20361780528427,-1.19689466057865,-1.19952568531933,0.97997
1.776831753E9,-1.007298952,0.591334205383319,-0.764729563341501,-1.12952328852102,-1.20286388001891,-1.19609480586316,-1.19871042030963,0.97997
1.776831965E9,-1.006629861,0.591616109161878,-0.764249413791528,-1.12886715904938,-1.2021239652991,-1.1953062848587,-1.19790573336609,0.97997
1.776832177E9,-1.006047766,0.591736512088688,-0.763897778496232,-1.12830180526974,-1.20145676708823,-1.19458060904147,-1.19716116995173,0.97997
1.776832388E9,-1.005443753,0.591889968310631,-0.763517750207753,-1.12771390174863,-1.20076982482157,-1.19383668546371,-1.19639874252935,0.97997
1.7768326E9,-1.004791575,0.592123443175109,-0.763071479524441,-1.12707613628325,-1.20004087032911,-1.19305499585141,-1.19559968499856,0.97997
1.776832812E9,-1.004127116,0.592372969364315,-0.762610590247789,-1.12642583993071,-1.19930039218392,-1.19226230064783,-1.19478973948732,0.97997
1.776833023E9,-1.00355099,0.592458996285783,-0.762279912803551,-1.12586768796934,-1.19863384397084,-1.19153357489175,-1.19404101598142,0.97997
1.776833235E9,-1.003017814,0.592462652188479,-0.762014034522781,-1.12535445665747,-1.19800270987236,-1.19083504728975,-1.19332103952711,0.97997
1.776833447E9,-1.002415272,0.592584587802275,-0.761651168312718,-1.12476928758105,-1.19731163772669,-1.19008309118424,-1.19254939052236,0.97997
1.776833658E9,-1.001879007,0.592582700139943,-0.761386578934672,-1.12425329819313,-1.19667582664074,-1.18937877351531,-1.19182327045754,0.97997
1.77683387E9,-1.00133668,0.592586262767838,-0.761116043840542,-1.1237312222941,-1.19603387099251,-1.18866824600147,-1.19109089830496,0.97997
1.776834082E9,-1.000728865,0.592701497137854,-0.760753943231672,-1.12314123084226,-1.19533532849777,-1.18790727786947,-1.19030974381361,0.97997
1.776834293E9,-1.000173869,0.592717247809304,-0.760470566999905,-1.12260640149783,-1.19468067975291,-1.18718402429771,-1.18956458898218,0.97997
1.776834505E9,-0.9995934315,0.592773366021228,-0.76015317738507,-1.1220453105107,-1.19400348864499,-1.18644022467732,-1.18879941120947,0.97997
1.776834717E9,-0.9991217963,0.59263022148051,-0.759995000341383,-1.12159761160493,-1.19341776987246,-1.18577590383215,-1.18811040417489,0.97997
1.776834928E9,-0.9985916129,0.592586752045018,-0.759755039685652,-1.12108919950359,-1.19278143188203,-1.18506643751414,-1.18737772701276,0.97997
1.77683514E9,-0.998047305,0.592563717091488,-0.759497209107782,-1.12056628614588,-1.1921322145132,-1.1843449435196,-1.18663323219933,0.97997
1.776835352E9,-0.9975161566,0.592512482813373,-0.759260740149921,-1.12005725117881,-1.1914933041798,-1.18363177386247,-1.18589649533643,0.97997
1.776835563E9,-0.9970010516,0.592427994364587,-0.759049730801539,-1.11956508973717,-1.19086716856048,-1.18292910772197,-1.18516961643538,0.97997
1.776835775E9,-0.9965266763,0.592266262162352,-0.758899663340392,-1.11911547721333,-1.19027479062229,-1.18225536527231,-1.18447031289088,0.97997
1.776835987E9,-0.9961064287,0.592003455005957,-0.758829766321218,-1.11872234510571,-1.18972756792898,-1.18162055873292,-1.18380821645542,0.97997
1.776836198E9,-0.9956038834,0.591883319293185,-0.758643595812305,-1.11824377006705,-1.18910966565212,-1.18092309960251,-1.18308564546841,0.97997
1.77683641E9,-0.9950814696,0.591794463390752,-0.758430971089926,-1.11774469160528,-1.18847411766592,-1.18020952182107,-1.18234735226766,0.97997
1.776836622E9,-0.9946109178,0.591608875795411,-0.758295091970965,-1.11729972214724,-1.187881858123,-1.17953328797368,-1.18164474973502,0.97997
1.776836833E9,-0.9941591972,0.591385643251926,-0.758188356376983,-1.11687449616589,-1.18730485543666,-1.17886982505534,-1.18095421333384,0.97997
1.776837045E9,-0.9937243474,0.591128360446984,-0.758107889581915,-1.11646696946957,-1.18674146314633,-1.1782177032213,-1.18027437252646,0.97997
1.776837257E9,-0.9933086002,0.590833133042626,-0.758056851562935,-1.11607945866088,-1.18619359471266,-1.1775786149326,-1.17960685892926,0.97997
1.776837468E9,-0.9928942438,0.590531687865936,-0.758009697850745,-1.11569353522734,-1.18564622634287,-1.17693939658697,-1.17893901964386,0.97997
1.77683768E9,-0.9925298841,0.590137299045364,-0.758036334743064,-1.1153597535871,-1.18514065469133,-1.17633628407312,-1.17830570049524,0.97997
1.776837892E9,-0.9921107908,0.589837123462626,-0.757985977041503,-1.11496917091256,-1.18458795444818,-1.17569129400867,-1.17763192375525,0.97997
1.776838103E9,-0.9917213749,0.589480482506034,-0.757980063193909,-1.11460958522464,-1.18405983028831,-1.17506733366553,-1.17697818017825,0.97997
1.776838315E9,-0.9913347245,0.589115539366031,-0.757979809019198,-1.11425299895563,-1.18353344501418,-1.17444438668308,-1.17632522842237,0.97997
1.776838527E9,-0.9909516738,0.588740900289126,-0.757986362802523,-1.11390027527103,-1.18300952550603,-1.17382310535223,-1.17567370041107,0.97997
1.776838738E9,-0.9905751916,0.588351362741545,-0.758003942288702,-1.11355449736067,-1.18249061237313,-1.17320573342641,-1.17502575840394,0.97997
1.77683895E9,-0.9901685694,0.588012604067436,-0.757979665844712,-1.11317747936949,-1.18194554908755,-1.17256495977574,-1.17435514908082,0.97997
1.776839162E9,-0.9896926864,0.587794613863711,-0.757857186644698,-1.11272852815088,-1.18134112916758,-1.17187167558692,-1.17363389177932,0.97997
1.776839373E9,-0.9892621269,0.587492802970784,-0.757801343055244,-1.11232681934606,-1.18077468735568,-1.17121126680238,-1.17294408587988,0.97997
1.776839585E9,-0.988894421,0.5870759443134,-0.757837304898577,-1.11199057984935,-1.18026113074599,-1.17059682183541,-1.17229831856162,0.97997
1.776839797E9,-0.9885553509,0.586605252026448,-0.757915780695429,-1.11168421466555,-1.17977141586703,-1.17000288077537,-1.17167211548295,0.97997
1.776840008E9,-0.9881554899,0.586240578029721,-0.757908043877698,-1.11131470991154,-1.17922960866473,-1.16936285862237,-1.17100146568672,0.97997
1.77684022E9,-0.9877978828,0.58579793652834,-0.757962311129795,-1.11098923417164,-1.17872324636428,-1.16875354690734,-1.17036020247952,0.97997
1.776840432E9,-0.9874802674,0.585281465157506,-0.758075269666434,-1.1107054287604,-1.17825042728096,-1.16817329257099,-1.1697467407203,0.97997
1.776840643E9,-0.9871422383,0.584799177396836,-0.758159954277823,-1.11040046507745,-1.17775986562975,-1.16757712980753,-1.16911785551573,0.97997
1.776840855E9,-0.9867765632,0.5843640946236,-0.75820590961846,-1.11006681778197,-1.17724543682049,-1.16695970228472,-1.16846840290601,0.97997
1.776841067E9,-0.9864370681,0.58388015278701,-0.758290523308128,-1.109760462215,-1.17675287699835,-1.16636113841394,-1.16783696620696,0.97997
1.776841278E9,-0.986146069,0.583307582259708,-0.758445841807905,-1.10950460116008,-1.17630116073474,-1.16579809530593,-1.16723956328591,0.97997
1.77684149E9,-0.9859185994,0.582619624495242,-0.758693430678309,-1.10931486271062,-1.17590307799622,-1.16528180593873,-1.16668699705902,0.97997
1.776841702E9,-0.9857073915,0.581900834153295,-0.758965228758372,-1.10914208325036,-1.17551850169669,-1.16477709302076,-1.16614545470879,0.97997
1.776841914E9,-0.9854515429,0.581260135913591,-0.759173566845874,-1.10892292194622,-1.17509572299266,-1.16423862278378,-1.16557136144626,0.97997
1.776842125E9,-0.9852048609,0.580601505701677,-0.759395790803224,-1.10871333164168,-1.17468046595731,-1.16370651429363,-1.16500329064272,0.97997
1.776842337E9,-0.9850940014,0.579698751899874,-0.759814025039677,-1.10864501976852,-1.17438033456641,-1.16327515670886,-1.16453198378271,0.97997
1.776842549E9,-0.984981424,0.578797748889408,-0.760230348790609,-1.10857494578156,-1.17407852718017,-1.16284213040817,-1.16405898990374,0.97997
1.77684276E9,-0.9848490581,0.57793091985815,-0.760618699381188,-1.10848431221291,-1.17375971943107,-1.16239401610772,-1.1635714162536,0.97997
1.776842972E9,-0.9848315051,0.576857890816049,-0.761172606145284,-1.10851308458907,-1.17353827072908,-1.16203113019874,-1.16316570098176,0.97997
1.776843184E9,-0.9848493204,0.575720760464649,-0.761777713308729,-1.10857863962434,-1.17334672868563,-1.16169433784145,-1.16278500552608,0.97997
1.776843395E9,-0.9848901492,0.574541754734959,-0.762416167613457,-1.10866812217565,-1.17317462785171,-1.16137448361217,-1.16242053627806,0.97997
1.776843607E9,-0.9849537891,0.573321388214874,-0.763087593904638,-1.10878131432478,-1.17302182577727,-1.16107146601286,-1.16207220310928,0.97997
1.776843819E9,-0.9851444872,0.571873522267697,-0.763941835451385,-1.10902660961109,-1.17297690402434,-1.16086299386899,-1.16181470884521,0.97997
1.77684403E9,-0.9853734291,0.570357012684412,-0.764851069709517,-1.10931164483708,-1.1729644499574,-1.16068295295583,-1.16158450865674,0.97997
1.776844242E9,-0.9856602517,0.568736921589913,-0.765843449662151,-1.1096568308644,-1.17300117460523,-1.16054602234291,-1.16139571936863,0.97997
1.776844454E9,-0.9859548297,0.56710299435091,-0.766846795000024,-1.11001003754445,-1.17304453145773,-1.16041491511548,-1.16121250866092,0.97997
1.776844665E9,-0.9863892318,0.565219393638795,-0.768050926430226,-1.11050858164282,-1.17320674430623,-1.16038807757537,-1.16112951074609,0.97997
1.776844877E9,-0.9869907252,0.563037576287905,-0.769494933795612,-1.11118080194617,-1.17351101614271,-1.16048588723739,-1.16116631906054,0.97997
1.776845089E9,-0.987507774,0.561007280955411,-0.770816989396276,-1.11176514278262,-1.1737437135975,-1.16052102461296,-1.16114289665951,0.97997
1.7768453E9,-0.9882014126,0.558662218537869,-0.772392330596485,-1.11253301176141,-1.17412662426653,-1.16068802565519,-1.16124623563045,0.97997
1.776845512E9,-0.9889733048,0.556178368003349,-0.774079414667242,-1.11338214726957,-1.17457626048772,-1.16091371020801,-1.161406008227,0.97997
1.776845724E9,-0.9898681264,0.553476132031092,-0.775942335692573,-1.11435898712589,-1.17513062405786,-1.16123144276342,-1.16165429368488,0.97997
1.776845935E9,-0.9909719515,0.55040193409936,-0.778104695110575,-1.11555300945327,-1.17586288948221,-1.16170543468796,-1.16205281836835,0.97997
1.776846147E9,-0.992117831,0.547254444331997,-0.780326281810554,-1.11679061486365,-1.17663128927589,-1.16221140583754,-1.16248214605207,0.97997
1.776846359E9,-0.9934636412,0.543751793629797,-0.782833911025375,-1.11823593387926,-1.17757000294084,-1.16286707229125,-1.16305542923715,0.97997
1.77684657E9,-0.9949739258,0.539957678310894,-0.785576409167981,-1.1198520819426,-1.17864897612533,-1.16364612789482,-1.16374739860421,0.97997
1.776846782E9,-0.9966757235,0.535824120444351,-0.788592440988751,-1.12166715011164,-1.17989125028984,-1.16456883275084,-1.16457754119514,0.97997
1.776846994E9,-0.9984570706,0.531551628976979,-0.791720819074527,-1.12356471018797,-1.18120178437218,-1.1655519006167,-1.16546582962604,0.97997
1.776847205E9,-1.00044651,0.526921941572485,-0.795142433697348,-1.12567629542913,-1.18268772858336,-1.16668953773836,-1.16650336883665,0.97997
1.776847417E9,-1.002624102,0.522246866642021,-0.798737121419097,-1.1279292510728,-1.18427915345719,-1.16792491177693,-1.16764915949943,0.97997
1.776847629E9,-1.005048863,0.51715520225212,-0.802677741079421,-1.13043505031912,-1.18607749700755,-1.16934272085199,-1.16897150869086,0.97997
1.77684784E9,-1.007728202,0.511634758646082,-0.806974490847121,-1.13320126080977,-1.18808903135537,-1.17094854080725,-1.17047582572366,0.97997
1.776848052E9,-1.010709127,0.505605954846524,-0.811693364446314,-1.13627598338703,-1.19035302720793,-1.17277694160768,-1.17219555160673,0.97997
1.776848264E9,-1.013862299,0.499289467627355,-0.816651802649123,-1.13952680791065,-1.19276183487685,-1.17473342551502,-1.17403935097605,0.97997
1.776848475E9,-1.017444323,0.492248959646849,-0.822211149860673,-1.14321637662462,-1.19552937400179,-1.17700600683608,-1.17618901231655,0.97997
1.776848687E9,-1.021359234,0.484648364842062,-0.828235838146744,-1.1472464379156,-1.19857581903,-1.17952464326004,-1.1785768460322,0.97997
1.776848899E9,-1.025527482,0.476623715781195,-0.834613416894964,-1.1515355445927,-1.20183503046664,-1.18223132644443,-1.18114680005268,0.97997
1.77684911E9,-1.030120149,0.467884396070406,-0.841584623128016,-1.15625878971575,-1.20544970120861,-1.18525151239329,-1.1840201880162,0.97997
1.776849322E9,-1.034888665,0.458854301352845,-0.848798755330951,-1.16116172124336,-1.2092128922223,-1.18840352377692,-1.18702140821095,0.97997
1.776849534E9,-1.040098232,0.449082679310407,-0.856629130963714,-1.16651576597857,-1.21334573944331,-1.19188174197961,-1.19033841143262,0.97997
1.776849745E9,-1.045774344,0.438526926784332,-0.865111222745887,-1.17234699007405,-1.21786967054006,-1.19570511639586,-1.19398955312897,0.97997
1.776849957E9,-1.051812214,0.427366291949201,-0.874096884994527,-1.17854811113377,-1.22269757587325,-1.19979726172664,-1.19790102922121,0.97997
1.776850169E9,-1.058661183,0.414836640477168,-0.884218835655967,-1.18557901472964,-1.22820404282162,-1.20448736422722,-1.20239110992362,0.97997
1.77685038E9,-1.065857663,0.401728208021474,-0.894823238485934,-1.19296517058031,-1.23400304301521,-1.20943648142615,-1.20713217894228,0.97997
1.776850592E9,-1.073606725,0.387692894784056,-0.906198498256127,-1.20091644195052,-1.24026567912112,-1.21479508067341,-1.21226974411223,0.97997
1.776850804E9,-1.081723857,0.373234955235095,-0.918050426094572,-1.20919200883874,-1.24676413607612,-1.22036208777832,-1.21762993859955,0.97997
1.776851015E9,-1.090627123,0.35799586637097,-0.930904827132357,-1.21812300156812,-1.25370864008426,-1.22632021456153,-1.22342753418293,0.97997
1.776851227E9,-1.100187164,0.3417024377167,-0.944666401900591,-1.22771297387491,-1.26118646067982,-1.232749341556,-1.22968623896493,0.97997
1.776851439E9,-1.110171031,0.324735570071425,-0.959009151233936,-1.23772817206925,-1.26901057688764,-1.2394855337835,-1.23624579350109,0.97997
1.77685165E9,-1.1210413,0.306342744209516,-0.974578112977849,-1.24863276718752,-1.2775535381695,-1.24685605732435,-1.24342626477354,0.97997
1.776851862E9,-1.132394243,0.287183314716445,-0.990808785359478,-1.26002164172705,-1.28649096822135,-1.25457643819999,-1.2509495316098,0.97997
1.776852074E9,-1.144619846,0.266623241615018,-1.00824474319166,-1.27228612460327,-1.29613707474604,-1.26292276132294,-1.25908561857351,0.97997
1.776852286E9,-1.157223544,0.245470118535375,-1.02619458488399,-1.28492995947453,-1.30609445057497,-1.27154649857027,-1.26749378416569,0.97997
1.776852497E9,-1.170651528,0.2229984578946,-1.04528026527121,-1.29840087337075,-1.31672256661805,-1.28076349308074,-1.27648293563869,0.97997
1.776852709E9,-1.184541283,0.200697091470809,-1.06384154672368,-1.31220731769688,-1.32793875950809,-1.29066315225566,-1.28614651793897,0.97997
1.776852921E9,-1.198900627,0.177712456643288,-1.08297311533787,-1.3264773952793,-1.33955374480874,-1.30092765268591,-1.29616829836864,0.97997
1.776853132E9,-1.213672055,0.154109583298547,-1.10263278828741,-1.3411577457556,-1.35151468924023,-1.31150547523044,-1.30649776841298,0.97997
1.776853344E9,-1.228885674,0.129842769163592,-1.12285943777328,-1.35627834696655,-1.36384670186247,-1.32241929648847,-1.31715718134942,0.97997
1.776853556E9,-1.243703301,0.106226871198567,-1.14254979673822,-1.37100568551287,-1.37586362675539,-1.33305769498302,-1.32754839724689,0.97997
1.776853767E9,-1.258441869,0.0827664859353399,-1.16212016896493,-1.3856549831666,-1.3878254459438,-1.34365270978845,-1.33789849953206,0.97997
1.776853979E9,-1.272950622,0.0601730688077962,-1.18170648142242,-1.39991757054768,-1.3991807061561,-1.35362991144908,-1.34776855472914,0.97997
1.776854191E9,-1.287438947,0.038208745870389,-1.20164660997244,-1.41397187757519,-1.41002068232952,-1.3630551781329,-1.35724619692573,0.97997
1.776854402E9,-1.30084677,0.0178932991030132,-1.22009229359552,-1.42697880166201,-1.42005738945251,-1.37178446548176,-1.36602390666435,0.97997
1.776854614E9,-1.313459375,-0.00119994429678694,-1.23743238885878,-1.43921547553625,-1.42950693010802,-1.38000717670412,-1.37429214248417,0.97997
1.776854826E9,-1.325028392,-0.0186985112868381,-1.25332780356759,-1.45044068919242,-1.43818156133404,-1.38755913083235,-1.38188583774995,0.97997
1.776855037E9,-1.335621838,-0.0347039718840914,-1.26787118296143,-1.460720525106,-1.4461328553292,-1.39448560636042,-1.38885053333535,0.97997
1.776855249E9,-1.345140705,-0.0490678829619466,-1.28092740389,-1.4699588257441,-1.45328593943027,-1.40072114531083,-1.39512042533092,0.97997
1.776855461E9,-1.35349551,-0.0616561811123457,-1.29237440686634,-1.47806867762118,-1.45957309885431,-1.40620652235505,-1.40063597537861,0.97997
1.776855672E9,-1.361109762,-0.0731032302172094,-1.30279001981621,-1.48546142680922,-1.4653147396876,-1.41122224896985,-1.40567924085308,0.97997
1.776855884E9,-1.367496199,-0.082068132417471,-1.3114991630294,-1.49170572358633,-1.47017091292032,-1.41548316980852,-1.41001134711263,0.97997
