time,Mbol,u_lsst,g_lsst,r_lsst,i_lsst,z_lsst,Y_lsst,P
1.179851638E+08,4.352172112E-01,1.60191361655675,0.645054979378593,0.437367861563123,0.390618329630035,0.401797700621317,0.404795975989141,0.605520833333333
1.179852946E+08,4.374600658E-01,1.6046763264802,0.648034310955718,0.439690102212636,0.392533694061543,0.403483738925975,0.406434768945092,0.605520833333333
1.179854254E+08,4.395883500E-01,1.60729020020239,0.650852391075308,0.441893060550332,0.394355784008887,0.405091260951169,0.407998177787056,0.605520833333333
1.179855562E+08,4.418259452E-01,1.61003296562425,0.65380891013385,0.444208707243166,0.396274632155686,0.406786633565168,0.409647669289979,0.605520833333333
1.179856870E+08,4.441879309E-01,1.61292335959115,0.656924087463925,0.446652668137167,0.398303019410216,0.408581029608069,0.411394082101277,0.605520833333333
1.179858178E+08,4.467619024E-01,1.6160700681047,0.660315203890664,0.44931570432842,0.400515283294831,0.410539516037411,0.413300562489192,0.605520833333333
1.179859486E+08,4.494183059E-01,1.61931242892418,0.663808894268879,0.452063583808775,0.402801426086099,0.412565766678238,0.415273613146104,0.605520833333333
1.179860793E+08,4.520692939E-01,1.62256557086717,0.667301084458975,0.454801351476767,0.405080857537432,0.414586651081906,0.417238767102818,0.605520833333333
1.179862101E+08,4.546363429E-01,1.6257653544557,0.670705307098702,0.457442204891498,0.407278606230515,0.416532986671546,0.419124064503936,0.605520833333333
1.179863409E+08,4.570746888E-01,1.62879366129689,0.673926618439735,0.459950003767105,0.409372258805052,0.418391781645661,0.420925959475182,0.605520833333333
1.179864717E+08,4.593734793E-01,1.6316366704641,0.676950301595507,0.462313566491497,0.411352686209089,0.420155074889061,0.422636777610884,0.605520833333333
1.179866025E+08,4.615863732E-01,1.63436282754453,0.679849237529039,0.464588182018415,0.413264964108021,0.421862127732083,0.424294351127064,0.605520833333333
1.179867333E+08,4.638230170E-01,1.63711197666428,0.682772329116324,0.466886825229401,0.415201209136377,0.423593181979612,0.425976003000567,0.605520833333333
1.179868641E+08,4.661540662E-01,1.63997422607575,0.685815517980198,0.469282293131885,0.417220782049758,0.425399947893402,0.427731562607495,0.605520833333333
1.179869949E+08,4.686354522E-01,1.64302090161358,0.689054743788728,0.471832209289288,0.419370673758004,0.42732336118256,0.429600476574024,0.605520833333333
1.179871257E+08,4.711848714E-01,1.64614702325755,0.692378219601002,0.474451766293887,0.421581740831238,0.42930319428755,0.431524708167102,0.605520833333333
1.179872565E+08,4.737391789E-01,1.64927204684043,0.695700180039548,0.47707589922826,0.423800936612243,0.431293241710387,0.433459733093508,0.605520833333333
1.179873873E+08,4.763311308E-01,1.65243774314037,0.699065096704905,0.479738354220606,0.426055781157459,0.433317477466222,0.435428653195995,0.605520833333333
1.179875181E+08,4.788931787E-01,1.65555796169253,0.702381237818921,0.482369531971713,0.428289524405159,0.435326466502714,0.437383831352409,0.605520833333333
1.179876489E+08,4.813010999E-01,1.6584742777563,0.705479923405815,0.484841445169167,0.430397802467214,0.437229296134176,0.439237661976433,0.605520833333333
1.179877796E+08,4.836202616E-01,1.66127007783987,0.708449940340699,0.487221444580669,0.43243552149572,0.439073786824286,0.441036223448075,0.605520833333333
1.179879104E+08,4.859200541E-01,1.66403389034187,0.711385547359899,0.489581023944348,0.434460959583623,0.440910690783953,0.442828417130691,0.605520833333333
1.179880412E+08,4.882173497E-01,1.66678727013778,0.714309693801377,0.491937567106556,0.436488269897072,0.442752320484892,0.444626102273428,0.605520833333333
1.179881720E+08,4.905404218E-01,1.66956632070011,0.717260817953588,0.494320203596361,0.43854117842074,0.444619323343228,0.446449168418035,0.605520833333333
1.179883028E+08,4.929675061E-01,1.67247087147713,0.720345203640103,0.496809534793963,0.440685378383238,0.446568900023625,0.448352726404979,0.605520833333333
1.179884336E+08,4.954850286E-01,1.67548365784376,0.723544464737505,0.499391573312038,0.442909436732297,0.448591069580387,0.450327151091262,0.605520833333333
1.179885644E+08,4.980232912E-01,1.67851582939924,0.726764002652202,0.501994512537301,0.445154778024476,0.450634790629004,0.452323253283168,0.605520833333333
1.179886952E+08,5.005556445E-01,1.68153343310033,0.729967668713593,0.504590897956175,0.447398994860859,0.452680529454421,0.454322205546271,0.605520833333333
1.179888260E+08,5.030826001E-01,1.6845371466063,0.733156183507184,0.507181256618572,0.449642502146434,0.454728636259569,0.456324341686248,0.605520833333333
1.179889568E+08,5.055506506E-01,1.68745873826117,0.736256906890548,0.509710466587842,0.451840346715809,0.456739950481118,0.458291926270897,0.605520833333333
1.179890876E+08,5.079096974E-01,1.69023431069519,0.739201816894305,0.512126920325792,0.453950448539492,0.458677820877172,0.460189644357146,0.605520833333333
1.179892184E+08,5.102086649E-01,1.69292625204605,0.742057333952233,0.514481019724325,0.456013911031068,0.460578054494721,0.462052000131714,0.605520833333333
1.179893492E+08,5.124722062E-01,1.69556598603952,0.744856911864646,0.516798161132945,0.458051453449233,0.462458706489126,0.463896393467004,0.605520833333333
1.179894799E+08,5.146808551E-01,1.6981286607383,0.74757409474413,0.519058291890038,0.460046739594086,0.464305559060264,0.465709128437041,0.605520833333333
1.179896107E+08,5.168603813E-01,1.7006471190108,0.750243846018371,0.521287957517921,0.462021428816008,0.466137488068539,0.467508396158853,0.605520833333333
1.179897415E+08,5.190314432E-01,1.70314768914276,0.752894192148046,0.523508437074085,0.463992883841233,0.467969624760102,0.469308778730719,0.605520833333333
1.179898723E+08,5.212150572E-01,1.70565716333359,0.755553652010996,0.525741377374388,0.465978763032782,0.469817354279222,0.471125101574137,0.605520833333333
